CORBA POTÈNCIA fontajau febrer-juliol 2023
17/04/2023 18:00 30 kW (estiu=True)
17/04/2023 19:00 42 kW (estiu=True)
17/04/2023 20:00 41 kW (estiu=True)
17/04/2023 21:00 44 kW (estiu=True)
17/04/2023 22:00 48 kW (estiu=True)
17/04/2023 23:00 39 kW (estiu=True)
18/04/2023 00:00 25 kW (estiu=True)
18/04/2023 01:00 17 kW (estiu=True)
18/04/2023 02:00 17 kW (estiu=True)
18/04/2023 03:00 16 kW (estiu=True)
18/04/2023 04:00 17 kW (estiu=True)
18/04/2023 05:00 16 kW (estiu=True)
18/04/2023 06:00 17 kW (estiu=True)
18/04/2023 07:00 16 kW (estiu=True)
18/04/2023 08:00 19 kW (estiu=True)
18/04/2023 09:00 27 kW (estiu=True)
18/04/2023 10:00 40 kW (estiu=True)
18/04/2023 11:00 60 kW (estiu=True)
18/04/2023 12:00 61 kW (estiu=True)
18/04/2023 13:00 64 kW (estiu=True)
18/04/2023 14:00 65 kW (estiu=True)
18/04/2023 15:00 39 kW (estiu=True)
18/04/2023 16:00 20 kW (estiu=True)
18/04/2023 17:00 20 kW (estiu=True)
18/04/2023 18:00 33 kW (estiu=True)
18/04/2023 19:00 39 kW (estiu=True)
18/04/2023 20:00 39 kW (estiu=True)
18/04/2023 21:00 42 kW (estiu=True)
18/04/2023 22:00 49 kW (estiu=True)
18/04/2023 23:00 43 kW (estiu=True)
19/04/2023 00:00 32 kW (estiu=True)
19/04/2023 01:00 18 kW (estiu=True)
19/04/2023 02:00 16 kW (estiu=True)
19/04/2023 03:00 17 kW (estiu=True)
19/04/2023 04:00 16 kW (estiu=True)
19/04/2023 05:00 17 kW (estiu=True)
19/04/2023 06:00 16 kW (estiu=True)
19/04/2023 07:00 17 kW (estiu=True)
19/04/2023 08:00 21 kW (estiu=True)
19/04/2023 09:00 26 kW (estiu=True)
19/04/2023 10:00 38 kW (estiu=True)
19/04/2023 11:00 53 kW (estiu=True)
19/04/2023 12:00 54 kW (estiu=True)
19/04/2023 13:00 40 kW (estiu=True)
19/04/2023 14:00 20 kW (estiu=True)
19/04/2023 15:00 17 kW (estiu=True)
19/04/2023 16:00 20 kW (estiu=True)
19/04/2023 17:00 18 kW (estiu=True)
19/04/2023 18:00 22 kW (estiu=True)
19/04/2023 19:00 38 kW (estiu=True)
19/04/2023 20:00 40 kW (estiu=True)
19/04/2023 21:00 44 kW (estiu=True)
19/04/2023 22:00 49 kW (estiu=True)
19/04/2023 23:00 46 kW (estiu=True)
20/04/2023 00:00 39 kW (estiu=True)
20/04/2023 01:00 16 kW (estiu=True)
20/04/2023 02:00 17 kW (estiu=True)
20/04/2023 03:00 17 kW (estiu=True)
20/04/2023 04:00 16 kW (estiu=True)
20/04/2023 05:00 17 kW (estiu=True)
20/04/2023 06:00 16 kW (estiu=True)
20/04/2023 07:00 18 kW (estiu=True)
20/04/2023 08:00 19 kW (estiu=True)
20/04/2023 09:00 21 kW (estiu=True)
20/04/2023 10:00 24 kW (estiu=True)
20/04/2023 11:00 28 kW (estiu=True)
20/04/2023 12:00 25 kW (estiu=True)
20/04/2023 13:00 20 kW (estiu=True)
20/04/2023 14:00 26 kW (estiu=True)
20/04/2023 15:00 27 kW (estiu=True)
20/04/2023 16:00 21 kW (estiu=True)
20/04/2023 17:00 18 kW (estiu=True)
20/04/2023 18:00 37 kW (estiu=True)
20/04/2023 19:00 59 kW (estiu=True)
20/04/2023 20:00 58 kW (estiu=True)
20/04/2023 21:00 43 kW (estiu=True)
20/04/2023 22:00 50 kW (estiu=True)
20/04/2023 23:00 50 kW (estiu=True)
21/04/2023 00:00 35 kW (estiu=True)
21/04/2023 01:00 19 kW (estiu=True)
21/04/2023 02:00 20 kW (estiu=True)
21/04/2023 03:00 20 kW (estiu=True)
21/04/2023 04:00 19 kW (estiu=True)
21/04/2023 05:00 19 kW (estiu=True)
21/04/2023 06:00 18 kW (estiu=True)
21/04/2023 07:00 19 kW (estiu=True)
21/04/2023 08:00 19 kW (estiu=True)
21/04/2023 09:00 27 kW (estiu=True)
21/04/2023 10:00 30 kW (estiu=True)
21/04/2023 11:00 30 kW (estiu=True)
21/04/2023 12:00 52 kW (estiu=True)
21/04/2023 13:00 55 kW (estiu=True)
21/04/2023 14:00 53 kW (estiu=True)
21/04/2023 15:00 42 kW (estiu=True)
21/04/2023 16:00 19 kW (estiu=True)
21/04/2023 17:00 28 kW (estiu=True)
21/04/2023 18:00 24 kW (estiu=True)
21/04/2023 19:00 53 kW (estiu=True)
21/04/2023 20:00 44 kW (estiu=True)
21/04/2023 21:00 37 kW (estiu=True)
21/04/2023 22:00 45 kW (estiu=True)
21/04/2023 23:00 44 kW (estiu=True)
22/04/2023 00:00 38 kW (estiu=True)
22/04/2023 01:00 19 kW (estiu=True)
22/04/2023 02:00 22 kW (estiu=True)
22/04/2023 03:00 23 kW (estiu=True)
22/04/2023 04:00 23 kW (estiu=True)
22/04/2023 05:00 23 kW (estiu=True)
22/04/2023 06:00 22 kW (estiu=True)
22/04/2023 07:00 27 kW (estiu=True)
22/04/2023 08:00 27 kW (estiu=True)
22/04/2023 09:00 36 kW (estiu=True)
22/04/2023 10:00 49 kW (estiu=True)
22/04/2023 11:00 61 kW (estiu=True)
22/04/2023 12:00 63 kW (estiu=True)
22/04/2023 13:00 55 kW (estiu=True)
22/04/2023 14:00 41 kW (estiu=True)
22/04/2023 15:00 43 kW (estiu=True)
22/04/2023 16:00 44 kW (estiu=True)
22/04/2023 17:00 100 kW (estiu=True)
22/04/2023 18:00 144 kW (estiu=True)
22/04/2023 19:00 189 kW (estiu=True)
22/04/2023 20:00 189 kW (estiu=True)
22/04/2023 21:00 109 kW (estiu=True)
22/04/2023 22:00 64 kW (estiu=True)
22/04/2023 23:00 66 kW (estiu=True)
23/04/2023 00:00 45 kW (estiu=True)
23/04/2023 01:00 24 kW (estiu=True)
23/04/2023 02:00 24 kW (estiu=True)
23/04/2023 03:00 23 kW (estiu=True)
23/04/2023 04:00 24 kW (estiu=True)
23/04/2023 05:00 22 kW (estiu=True)
23/04/2023 06:00 22 kW (estiu=True)
23/04/2023 07:00 26 kW (estiu=True)
23/04/2023 08:00 49 kW (estiu=True)
23/04/2023 09:00 51 kW (estiu=True)
23/04/2023 10:00 53 kW (estiu=True)
23/04/2023 11:00 57 kW (estiu=True)
23/04/2023 12:00 60 kW (estiu=True)
23/04/2023 13:00 58 kW (estiu=True)
23/04/2023 14:00 49 kW (estiu=True)
23/04/2023 15:00 30 kW (estiu=True)
23/04/2023 16:00 37 kW (estiu=True)
23/04/2023 17:00 49 kW (estiu=True)
23/04/2023 18:00 63 kW (estiu=True)
23/04/2023 19:00 121 kW (estiu=True)
23/04/2023 20:00 177 kW (estiu=True)
23/04/2023 21:00 192 kW (estiu=True)
23/04/2023 22:00 166 kW (estiu=True)
23/04/2023 23:00 47 kW (estiu=True)
24/04/2023 00:00 35 kW (estiu=True)
24/04/2023 01:00 23 kW (estiu=True)
24/04/2023 02:00 22 kW (estiu=True)
24/04/2023 03:00 22 kW (estiu=True)
24/04/2023 04:00 22 kW (estiu=True)
24/04/2023 05:00 22 kW (estiu=True)
24/04/2023 06:00 23 kW (estiu=True)
24/04/2023 07:00 20 kW (estiu=True)
24/04/2023 08:00 27 kW (estiu=True)
24/04/2023 09:00 44 kW (estiu=True)
24/04/2023 10:00 51 kW (estiu=True)
24/04/2023 11:00 55 kW (estiu=True)
24/04/2023 12:00 66 kW (estiu=True)
24/04/2023 13:00 67 kW (estiu=True)
24/04/2023 14:00 61 kW (estiu=True)
24/04/2023 15:00 35 kW (estiu=True)
24/04/2023 16:00 31 kW (estiu=True)
24/04/2023 17:00 25 kW (estiu=True)
24/04/2023 18:00 31 kW (estiu=True)
24/04/2023 19:00 47 kW (estiu=True)
24/04/2023 20:00 47 kW (estiu=True)
24/04/2023 21:00 47 kW (estiu=True)
24/04/2023 22:00 56 kW (estiu=True)
24/04/2023 23:00 51 kW (estiu=True)
25/04/2023 00:00 46 kW (estiu=True)
25/04/2023 01:00 25 kW (estiu=True)
25/04/2023 02:00 24 kW (estiu=True)
25/04/2023 03:00 25 kW (estiu=True)
25/04/2023 04:00 24 kW (estiu=True)
25/04/2023 05:00 24 kW (estiu=True)
25/04/2023 06:00 23 kW (estiu=True)
25/04/2023 07:00 23 kW (estiu=True)
25/04/2023 08:00 25 kW (estiu=True)
25/04/2023 09:00 31 kW (estiu=True)
25/04/2023 10:00 28 kW (estiu=True)
25/04/2023 11:00 38 kW (estiu=True)
25/04/2023 12:00 57 kW (estiu=True)
25/04/2023 13:00 59 kW (estiu=True)
25/04/2023 14:00 59 kW (estiu=True)
25/04/2023 15:00 49 kW (estiu=True)
25/04/2023 16:00 39 kW (estiu=True)
25/04/2023 17:00 22 kW (estiu=True)
25/04/2023 18:00 41 kW (estiu=True)
25/04/2023 19:00 45 kW (estiu=True)
25/04/2023 20:00 47 kW (estiu=True)
25/04/2023 21:00 47 kW (estiu=True)
25/04/2023 22:00 55 kW (estiu=True)
25/04/2023 23:00 48 kW (estiu=True)
26/04/2023 00:00 41 kW (estiu=True)
26/04/2023 01:00 23 kW (estiu=True)
26/04/2023 02:00 24 kW (estiu=True)
26/04/2023 03:00 24 kW (estiu=True)
26/04/2023 04:00 23 kW (estiu=True)
26/04/2023 05:00 24 kW (estiu=True)
26/04/2023 06:00 23 kW (estiu=True)
26/04/2023 07:00 22 kW (estiu=True)
26/04/2023 08:00 29 kW (estiu=True)
26/04/2023 09:00 26 kW (estiu=True)
26/04/2023 10:00 27 kW (estiu=True)
26/04/2023 11:00 27 kW (estiu=True)
26/04/2023 12:00 23 kW (estiu=True)
26/04/2023 13:00 34 kW (estiu=True)
26/04/2023 14:00 30 kW (estiu=True)
26/04/2023 15:00 21 kW (estiu=True)
26/04/2023 16:00 24 kW (estiu=True)
26/04/2023 17:00 23 kW (estiu=True)
26/04/2023 18:00 29 kW (estiu=True)
26/04/2023 19:00 44 kW (estiu=True)
26/04/2023 20:00 44 kW (estiu=True)
26/04/2023 21:00 43 kW (estiu=True)
26/04/2023 22:00 51 kW (estiu=True)
26/04/2023 23:00 46 kW (estiu=True)
27/04/2023 00:00 37 kW (estiu=True)
27/04/2023 01:00 20 kW (estiu=True)
27/04/2023 02:00 19 kW (estiu=True)
27/04/2023 03:00 19 kW (estiu=True)
27/04/2023 04:00 19 kW (estiu=True)
27/04/2023 05:00 19 kW (estiu=True)
27/04/2023 06:00 18 kW (estiu=True)
27/04/2023 07:00 17 kW (estiu=True)
27/04/2023 08:00 15 kW (estiu=True)
27/04/2023 09:00 20 kW (estiu=True)
27/04/2023 10:00 28 kW (estiu=True)
27/04/2023 11:00 40 kW (estiu=True)
27/04/2023 12:00 55 kW (estiu=True)
27/04/2023 13:00 52 kW (estiu=True)
27/04/2023 14:00 52 kW (estiu=True)
27/04/2023 15:00 24 kW (estiu=True)
27/04/2023 16:00 21 kW (estiu=True)
27/04/2023 17:00 23 kW (estiu=True)
27/04/2023 18:00 37 kW (estiu=True)
27/04/2023 19:00 44 kW (estiu=True)
27/04/2023 20:00 41 kW (estiu=True)
27/04/2023 21:00 43 kW (estiu=True)
27/04/2023 22:00 50 kW (estiu=True)
27/04/2023 23:00 41 kW (estiu=True)
28/04/2023 00:00 29 kW (estiu=True)
28/04/2023 01:00 20 kW (estiu=True)
28/04/2023 02:00 18 kW (estiu=True)
28/04/2023 03:00 17 kW (estiu=True)
28/04/2023 04:00 18 kW (estiu=True)
28/04/2023 05:00 18 kW (estiu=True)
28/04/2023 06:00 17 kW (estiu=True)
28/04/2023 07:00 15 kW (estiu=True)
28/04/2023 08:00 17 kW (estiu=True)
28/04/2023 09:00 33 kW (estiu=True)
28/04/2023 10:00 37 kW (estiu=True)
28/04/2023 11:00 44 kW (estiu=True)
28/04/2023 12:00 66 kW (estiu=True)
28/04/2023 13:00 60 kW (estiu=True)
28/04/2023 14:00 57 kW (estiu=True)
28/04/2023 15:00 32 kW (estiu=True)
28/04/2023 16:00 23 kW (estiu=True)
28/04/2023 17:00 24 kW (estiu=True)
28/04/2023 18:00 28 kW (estiu=True)
28/04/2023 19:00 44 kW (estiu=True)
28/04/2023 20:00 45 kW (estiu=True)
28/04/2023 21:00 44 kW (estiu=True)
28/04/2023 22:00 51 kW (estiu=True)
28/04/2023 23:00 50 kW (estiu=True)
29/04/2023 00:00 40 kW (estiu=True)
29/04/2023 01:00 23 kW (estiu=True)
29/04/2023 02:00 23 kW (estiu=True)
29/04/2023 03:00 23 kW (estiu=True)
29/04/2023 04:00 22 kW (estiu=True)
29/04/2023 05:00 24 kW (estiu=True)
29/04/2023 06:00 32 kW (estiu=True)
29/04/2023 07:00 33 kW (estiu=True)
29/04/2023 08:00 17 kW (estiu=True)
29/04/2023 09:00 20 kW (estiu=True)
29/04/2023 10:00 22 kW (estiu=True)
29/04/2023 11:00 23 kW (estiu=True)
29/04/2023 12:00 23 kW (estiu=True)
29/04/2023 13:00 21 kW (estiu=True)
29/04/2023 14:00 23 kW (estiu=True)
29/04/2023 15:00 25 kW (estiu=True)
29/04/2023 16:00 25 kW (estiu=True)
29/04/2023 17:00 28 kW (estiu=True)
29/04/2023 18:00 26 kW (estiu=True)
29/04/2023 19:00 25 kW (estiu=True)
29/04/2023 20:00 29 kW (estiu=True)
29/04/2023 21:00 24 kW (estiu=True)
29/04/2023 22:00 34 kW (estiu=True)
29/04/2023 23:00 34 kW (estiu=True)
30/04/2023 00:00 33 kW (estiu=True)
30/04/2023 01:00 32 kW (estiu=True)
30/04/2023 02:00 32 kW (estiu=True)
30/04/2023 03:00 32 kW (estiu=True)
30/04/2023 04:00 32 kW (estiu=True)
30/04/2023 05:00 32 kW (estiu=True)
30/04/2023 06:00 32 kW (estiu=True)
30/04/2023 07:00 32 kW (estiu=True)
30/04/2023 08:00 24 kW (estiu=True)
30/04/2023 09:00 19 kW (estiu=True)
30/04/2023 10:00 19 kW (estiu=True)
30/04/2023 11:00 22 kW (estiu=True)
30/04/2023 12:00 24 kW (estiu=True)
30/04/2023 13:00 23 kW (estiu=True)
30/04/2023 14:00 25 kW (estiu=True)
30/04/2023 15:00 23 kW (estiu=True)
30/04/2023 16:00 20 kW (estiu=True)
30/04/2023 17:00 15 kW (estiu=True)
30/04/2023 18:00 17 kW (estiu=True)
30/04/2023 19:00 18 kW (estiu=True)
30/04/2023 20:00 17 kW (estiu=True)
30/04/2023 21:00 16 kW (estiu=True)
30/04/2023 22:00 27 kW (estiu=True)
30/04/2023 23:00 26 kW (estiu=True)
01/05/2023 00:00 26 kW (estiu=True)
01/05/2023 01:00 24 kW (estiu=True)
01/05/2023 02:00 24 kW (estiu=True)
01/05/2023 03:00 23 kW (estiu=True)
01/05/2023 04:00 23 kW (estiu=True)
01/05/2023 05:00 24 kW (estiu=True)
01/05/2023 06:00 23 kW (estiu=True)
01/05/2023 07:00 20 kW (estiu=True)
01/05/2023 08:00 16 kW (estiu=True)
01/05/2023 09:00 20 kW (estiu=True)
01/05/2023 10:00 22 kW (estiu=True)
01/05/2023 11:00 21 kW (estiu=True)
01/05/2023 12:00 21 kW (estiu=True)
01/05/2023 13:00 21 kW (estiu=True)
01/05/2023 14:00 18 kW (estiu=True)
01/05/2023 15:00 13 kW (estiu=True)
01/05/2023 16:00 13 kW (estiu=True)
01/05/2023 17:00 12 kW (estiu=True)
01/05/2023 18:00 13 kW (estiu=True)
01/05/2023 19:00 13 kW (estiu=True)
01/05/2023 20:00 12 kW (estiu=True)
01/05/2023 21:00 13 kW (estiu=True)
01/05/2023 22:00 23 kW (estiu=True)
01/05/2023 23:00 24 kW (estiu=True)
02/05/2023 00:00 23 kW (estiu=True)
02/05/2023 01:00 22 kW (estiu=True)
02/05/2023 02:00 23 kW (estiu=True)
02/05/2023 03:00 22 kW (estiu=True)
02/05/2023 04:00 22 kW (estiu=True)
02/05/2023 05:00 22 kW (estiu=True)
02/05/2023 06:00 22 kW (estiu=True)
02/05/2023 07:00 18 kW (estiu=True)
02/05/2023 08:00 17 kW (estiu=True)
02/05/2023 09:00 25 kW (estiu=True)
02/05/2023 10:00 29 kW (estiu=True)
02/05/2023 11:00 40 kW (estiu=True)
02/05/2023 12:00 52 kW (estiu=True)
02/05/2023 13:00 59 kW (estiu=True)
02/05/2023 14:00 58 kW (estiu=True)
02/05/2023 15:00 32 kW (estiu=True)
02/05/2023 16:00 23 kW (estiu=True)
02/05/2023 17:00 23 kW (estiu=True)
02/05/2023 18:00 33 kW (estiu=True)
02/05/2023 19:00 45 kW (estiu=True)
02/05/2023 20:00 49 kW (estiu=True)
02/05/2023 21:00 46 kW (estiu=True)
02/05/2023 22:00 53 kW (estiu=True)
02/05/2023 23:00 47 kW (estiu=True)
03/05/2023 00:00 35 kW (estiu=True)
03/05/2023 01:00 22 kW (estiu=True)
03/05/2023 02:00 23 kW (estiu=True)
03/05/2023 03:00 23 kW (estiu=True)
03/05/2023 04:00 22 kW (estiu=True)
03/05/2023 05:00 22 kW (estiu=True)
03/05/2023 06:00 23 kW (estiu=True)
03/05/2023 07:00 18 kW (estiu=True)
03/05/2023 08:00 19 kW (estiu=True)
03/05/2023 09:00 25 kW (estiu=True)
03/05/2023 10:00 34 kW (estiu=True)
03/05/2023 11:00 38 kW (estiu=True)
03/05/2023 12:00 48 kW (estiu=True)
03/05/2023 13:00 55 kW (estiu=True)
03/05/2023 14:00 52 kW (estiu=True)
03/05/2023 15:00 28 kW (estiu=True)
03/05/2023 16:00 20 kW (estiu=True)
03/05/2023 17:00 19 kW (estiu=True)
03/05/2023 18:00 33 kW (estiu=True)
03/05/2023 19:00 43 kW (estiu=True)
03/05/2023 20:00 42 kW (estiu=True)
03/05/2023 21:00 42 kW (estiu=True)
03/05/2023 22:00 50 kW (estiu=True)
03/05/2023 23:00 49 kW (estiu=True)
04/05/2023 00:00 36 kW (estiu=True)
04/05/2023 01:00 20 kW (estiu=True)
04/05/2023 02:00 19 kW (estiu=True)
04/05/2023 03:00 19 kW (estiu=True)
04/05/2023 04:00 20 kW (estiu=True)
04/05/2023 05:00 19 kW (estiu=True)
04/05/2023 06:00 20 kW (estiu=True)
04/05/2023 07:00 14 kW (estiu=True)
04/05/2023 08:00 14 kW (estiu=True)
04/05/2023 09:00 20 kW (estiu=True)
04/05/2023 10:00 23 kW (estiu=True)
04/05/2023 11:00 26 kW (estiu=True)
04/05/2023 12:00 53 kW (estiu=True)
04/05/2023 13:00 52 kW (estiu=True)
04/05/2023 14:00 52 kW (estiu=True)
04/05/2023 15:00 34 kW (estiu=True)
04/05/2023 16:00 34 kW (estiu=True)
04/05/2023 17:00 31 kW (estiu=True)
04/05/2023 18:00 38 kW (estiu=True)
04/05/2023 19:00 39 kW (estiu=True)
04/05/2023 20:00 40 kW (estiu=True)
04/05/2023 21:00 40 kW (estiu=True)
04/05/2023 22:00 48 kW (estiu=True)
04/05/2023 23:00 42 kW (estiu=True)
05/05/2023 00:00 26 kW (estiu=True)
05/05/2023 01:00 18 kW (estiu=True)
05/05/2023 02:00 18 kW (estiu=True)
05/05/2023 03:00 18 kW (estiu=True)
05/05/2023 04:00 18 kW (estiu=True)
05/05/2023 05:00 19 kW (estiu=True)
05/05/2023 06:00 18 kW (estiu=True)
05/05/2023 07:00 14 kW (estiu=True)
05/05/2023 08:00 19 kW (estiu=True)
05/05/2023 09:00 51 kW (estiu=True)
05/05/2023 10:00 38 kW (estiu=True)
05/05/2023 11:00 37 kW (estiu=True)
05/05/2023 12:00 50 kW (estiu=True)
05/05/2023 13:00 52 kW (estiu=True)
05/05/2023 14:00 52 kW (estiu=True)
05/05/2023 15:00 31 kW (estiu=True)
05/05/2023 16:00 17 kW (estiu=True)
05/05/2023 17:00 23 kW (estiu=True)
05/05/2023 18:00 31 kW (estiu=True)
05/05/2023 19:00 39 kW (estiu=True)
05/05/2023 20:00 37 kW (estiu=True)
05/05/2023 21:00 34 kW (estiu=True)
05/05/2023 22:00 43 kW (estiu=True)
05/05/2023 23:00 34 kW (estiu=True)
06/05/2023 00:00 19 kW (estiu=True)
06/05/2023 01:00 18 kW (estiu=True)
06/05/2023 02:00 18 kW (estiu=True)
06/05/2023 03:00 18 kW (estiu=True)
06/05/2023 04:00 18 kW (estiu=True)
06/05/2023 05:00 17 kW (estiu=True)
06/05/2023 06:00 18 kW (estiu=True)
06/05/2023 07:00 12 kW (estiu=True)
06/05/2023 08:00 10 kW (estiu=True)
06/05/2023 09:00 15 kW (estiu=True)
06/05/2023 10:00 24 kW (estiu=True)
06/05/2023 11:00 33 kW (estiu=True)
06/05/2023 12:00 52 kW (estiu=True)
06/05/2023 13:00 52 kW (estiu=True)
06/05/2023 14:00 29 kW (estiu=True)
06/05/2023 15:00 15 kW (estiu=True)
06/05/2023 16:00 14 kW (estiu=True)
06/05/2023 17:00 33 kW (estiu=True)
06/05/2023 18:00 66 kW (estiu=True)
06/05/2023 19:00 105 kW (estiu=True)
06/05/2023 20:00 173 kW (estiu=True)
06/05/2023 21:00 185 kW (estiu=True)
06/05/2023 22:00 120 kW (estiu=True)
06/05/2023 23:00 41 kW (estiu=True)
07/05/2023 00:00 25 kW (estiu=True)
07/05/2023 01:00 19 kW (estiu=True)
07/05/2023 02:00 20 kW (estiu=True)
07/05/2023 03:00 19 kW (estiu=True)
07/05/2023 04:00 19 kW (estiu=True)
07/05/2023 05:00 19 kW (estiu=True)
07/05/2023 06:00 19 kW (estiu=True)
07/05/2023 07:00 14 kW (estiu=True)
07/05/2023 08:00 13 kW (estiu=True)
07/05/2023 09:00 14 kW (estiu=True)
07/05/2023 10:00 14 kW (estiu=True)
07/05/2023 11:00 16 kW (estiu=True)
07/05/2023 12:00 26 kW (estiu=True)
07/05/2023 13:00 33 kW (estiu=True)
07/05/2023 14:00 23 kW (estiu=True)
07/05/2023 15:00 11 kW (estiu=True)
07/05/2023 16:00 9 kW (estiu=True)
07/05/2023 17:00 8 kW (estiu=True)
07/05/2023 18:00 8 kW (estiu=True)
07/05/2023 19:00 8 kW (estiu=True)
07/05/2023 20:00 8 kW (estiu=True)
07/05/2023 21:00 7 kW (estiu=True)
07/05/2023 22:00 17 kW (estiu=True)
07/05/2023 23:00 20 kW (estiu=True)
08/05/2023 00:00 18 kW (estiu=True)
08/05/2023 01:00 18 kW (estiu=True)
08/05/2023 02:00 17 kW (estiu=True)
08/05/2023 03:00 18 kW (estiu=True)
08/05/2023 04:00 18 kW (estiu=True)
08/05/2023 05:00 17 kW (estiu=True)
08/05/2023 06:00 17 kW (estiu=True)
08/05/2023 07:00 12 kW (estiu=True)
08/05/2023 08:00 22 kW (estiu=True)
08/05/2023 09:00 26 kW (estiu=True)
08/05/2023 10:00 24 kW (estiu=True)
08/05/2023 11:00 34 kW (estiu=True)
08/05/2023 12:00 43 kW (estiu=True)
08/05/2023 13:00 54 kW (estiu=True)
08/05/2023 14:00 54 kW (estiu=True)
08/05/2023 15:00 30 kW (estiu=True)
08/05/2023 16:00 19 kW (estiu=True)
08/05/2023 17:00 24 kW (estiu=True)
08/05/2023 18:00 27 kW (estiu=True)
08/05/2023 19:00 36 kW (estiu=True)
08/05/2023 20:00 37 kW (estiu=True)
08/05/2023 21:00 36 kW (estiu=True)
08/05/2023 22:00 42 kW (estiu=True)
08/05/2023 23:00 37 kW (estiu=True)
09/05/2023 00:00 21 kW (estiu=True)
09/05/2023 01:00 20 kW (estiu=True)
09/05/2023 02:00 18 kW (estiu=True)
09/05/2023 03:00 19 kW (estiu=True)
09/05/2023 04:00 18 kW (estiu=True)
09/05/2023 05:00 18 kW (estiu=True)
09/05/2023 06:00 18 kW (estiu=True)
09/05/2023 07:00 14 kW (estiu=True)
09/05/2023 08:00 29 kW (estiu=True)
09/05/2023 09:00 37 kW (estiu=True)
09/05/2023 10:00 41 kW (estiu=True)
09/05/2023 11:00 54 kW (estiu=True)
09/05/2023 12:00 84 kW (estiu=True)
09/05/2023 13:00 32 kW (estiu=True)
09/05/2023 14:00 26 kW (estiu=True)
09/05/2023 15:00 23 kW (estiu=True)
09/05/2023 16:00 18 kW (estiu=True)
09/05/2023 17:00 38 kW (estiu=True)
09/05/2023 18:00 72 kW (estiu=True)
09/05/2023 19:00 113 kW (estiu=True)
09/05/2023 20:00 126 kW (estiu=True)
09/05/2023 21:00 124 kW (estiu=True)
09/05/2023 22:00 83 kW (estiu=True)
09/05/2023 23:00 43 kW (estiu=True)
10/05/2023 00:00 29 kW (estiu=True)
10/05/2023 01:00 18 kW (estiu=True)
10/05/2023 02:00 19 kW (estiu=True)
10/05/2023 03:00 18 kW (estiu=True)
10/05/2023 04:00 19 kW (estiu=True)
10/05/2023 05:00 18 kW (estiu=True)
10/05/2023 06:00 17 kW (estiu=True)
10/05/2023 07:00 12 kW (estiu=True)
10/05/2023 08:00 21 kW (estiu=True)
10/05/2023 09:00 25 kW (estiu=True)
10/05/2023 10:00 29 kW (estiu=True)
10/05/2023 11:00 90 kW (estiu=True)
10/05/2023 12:00 58 kW (estiu=True)
10/05/2023 13:00 24 kW (estiu=True)
10/05/2023 14:00 22 kW (estiu=True)
10/05/2023 15:00 24 kW (estiu=True)
10/05/2023 16:00 37 kW (estiu=True)
10/05/2023 17:00 36 kW (estiu=True)
10/05/2023 18:00 50 kW (estiu=True)
10/05/2023 19:00 44 kW (estiu=True)
10/05/2023 20:00 43 kW (estiu=True)
10/05/2023 21:00 42 kW (estiu=True)
10/05/2023 22:00 49 kW (estiu=True)
10/05/2023 23:00 48 kW (estiu=True)
11/05/2023 00:00 40 kW (estiu=True)
11/05/2023 01:00 19 kW (estiu=True)
11/05/2023 02:00 18 kW (estiu=True)
11/05/2023 03:00 18 kW (estiu=True)
11/05/2023 04:00 19 kW (estiu=True)
11/05/2023 05:00 18 kW (estiu=True)
11/05/2023 06:00 18 kW (estiu=True)
11/05/2023 07:00 13 kW (estiu=True)
11/05/2023 08:00 20 kW (estiu=True)
11/05/2023 09:00 28 kW (estiu=True)
11/05/2023 10:00 27 kW (estiu=True)
11/05/2023 11:00 45 kW (estiu=True)
11/05/2023 12:00 51 kW (estiu=True)
11/05/2023 13:00 52 kW (estiu=True)
11/05/2023 14:00 57 kW (estiu=True)
11/05/2023 15:00 27 kW (estiu=True)
11/05/2023 16:00 35 kW (estiu=True)
11/05/2023 17:00 32 kW (estiu=True)
11/05/2023 18:00 39 kW (estiu=True)
11/05/2023 19:00 42 kW (estiu=True)
11/05/2023 20:00 42 kW (estiu=True)
11/05/2023 21:00 41 kW (estiu=True)
11/05/2023 22:00 47 kW (estiu=True)
11/05/2023 23:00 35 kW (estiu=True)
12/05/2023 00:00 25 kW (estiu=True)
12/05/2023 01:00 17 kW (estiu=True)
12/05/2023 02:00 18 kW (estiu=True)
12/05/2023 03:00 18 kW (estiu=True)
12/05/2023 04:00 19 kW (estiu=True)
12/05/2023 05:00 18 kW (estiu=True)
12/05/2023 06:00 18 kW (estiu=True)
12/05/2023 07:00 11 kW (estiu=True)
12/05/2023 08:00 20 kW (estiu=True)
12/05/2023 09:00 27 kW (estiu=True)
12/05/2023 10:00 49 kW (estiu=True)
12/05/2023 11:00 50 kW (estiu=True)
12/05/2023 12:00 48 kW (estiu=True)
12/05/2023 13:00 48 kW (estiu=True)
12/05/2023 14:00 49 kW (estiu=True)
12/05/2023 15:00 27 kW (estiu=True)
12/05/2023 16:00 18 kW (estiu=True)
12/05/2023 17:00 47 kW (estiu=True)
12/05/2023 18:00 51 kW (estiu=True)
12/05/2023 19:00 52 kW (estiu=True)
12/05/2023 20:00 53 kW (estiu=True)
12/05/2023 21:00 40 kW (estiu=True)
12/05/2023 22:00 48 kW (estiu=True)
12/05/2023 23:00 47 kW (estiu=True)
13/05/2023 00:00 38 kW (estiu=True)
